Expense_ID,Department_ID,Expense_Date,Expense_Category,Vendor_Name,Description,Amount,Approval_Status,Payment_Method
EXP0001482,DEP020,2023-11-01,Equipment,Mai Công ty TNHH MTV,Tại với tại như đi.,378899000,Rejected,Corporate Card
EXP0001483,DEP002,23/09/2022,Scholarship,Hoàng Công ty TNHH MTV,Rất thay trong nhưng khiến.,272702000,Pending,Bank Transfer
EXP0001484,DEP015,2022-11-09,Scholarship,Hoàng và Trần Công ty TNHH,Có tự để với rất thế vậy cách.,239348000,Pending,Cash
EXP0001485,DEP001,2025-12-23,Marketing,Nguyễn Công ty Hợp danh,Trong đó có một đúng cũng.,18540000,Pending,Cash
EXP0001486,DEP007,2025-07-29,Maintenance,Bùi và đối tác Doanh nghiệp tư nhân,Của nếu của vài theo giống với.,14935000,Rejected,Corporate Card
EXP0001487,DEP020,2023-02-17,Office Supplies,Mai và đối tác Công ty Hợp danh,Cách như để cách với trong.,26548000,Pending,Cash
EXP0001488,DEP020,2023-04-04,Scholarship,Lê và Bùi Công ty Hợp danh,Với nơi để có gần cách hơn từ bên.,219227000,Pending,Bank Transfer
EXP0001489,DEP020,2023-03-12,Utilities,Lê Tập Đoàn,Để hoặc nhưng khiến trong cái.,49165000,Pending,Bank Transfer
EXP0001490,DEP009,2026-01-26,Utilities,Dương và đối tác Tập Đoàn,Vẫn rất rất lớn bên đúng lớn.,19407000,Pending,Cash
EXP0001491,DEP005,2022-05-20,Maintenance,Bùi Vũ Công ty TNHH MTV,Làm về cho của cho hơn.,142320000,Approved,Bank Transfer
EXP0001492,DEP003,2024-05-23,Salary,Vũ và đối tác Công ty Trách nhiệm hữu hạn,Để chưa vậy tại từ hoặc tại một nếu.,801723000,Pending,Bank Transfer
EXP0001493,DEP015,2024-04-12,Office Supplies,Bùi Đặng Công ty TNHH,Giữa từ hoặc được.,16232000,Approved,Bank Transfer
EXP0001494,DEP013,2024-07-27,Marketing,Hoàng và đối tác Công ty Trách nhiệm hữu hạn,Như giữa có thế số mà.,55194000,Pending,Cash
EXP0001495,DEP010,2026-02-13,Equipment,Bùi và đối tác Công ty TNHH MTV,Với như sau lớn.,182429000,Approved,Bank Transfer
EXP0001496,DEP019,2025-01-23,Salary,Hoàng và đối tác Doanh nghiệp tư nhân,Trong bên giữa không làm có là.,416431000,Rejected,Corporate Card
EXP0001497,DEP010,2025-10-29,Equipment,Nguyễn và Nguyễn Công ty Hợp danh,Điều giữa vậy nhiều để như đúng giữa.,228894000,Rejected,Cash
EXP0001498,DEP013,2026-03-17,Scholarship,Trần và Bùi Doanh nghiệp tư nhân,Của các đó như như thay cái khiến như.,212276000,Approved,Corporate Card
EXP0001499,DEP003,2025-12-14,Office Supplies,Bùi và Vũ Tập Đoàn,Dưới của cũng mỗi từ hoặc.,26412000,Approved,Cash
EXP0001500,DEP011,2022-11-15,Utilities,Mai và đối tác Doanh nghiệp tư nhân,Với như giữa hơn.,67443000,Pending,Corporate Card
EXP0001501,DEP018,2023-02-20,Research,Hoàng Công ty Cổ phần,Của sau từng để đến giữa.,341861000,Rejected,Cash
EXP0001502,DEP007,2025-10-27,Maintenance,Vũ và Bùi Công ty Hợp danh,Từ đã nào như tôi đến tại khiến.,138654000,Approved,Corporate Card
EXP0001503,DEP011,2024-09-14,Office Supplies,Mai Mai Công ty Cổ phần,Nhưng này bên đã dưới từ nếu đúng giống.,11179000,Approved,Corporate Card
EXP0001504,DEP009,2024-01-25,Research,Hoàng và đối tác Doanh nghiệp tư nhân,Cũng cũng nếu dưới đến.,459324000,Pending,Bank Transfer
EXP0001505,DEP006,2023-02-20,Equipment,Phạm Công ty Trách nhiệm hữu hạn,Nhiều như từ khi tại của như.,34260000,Approved,Cash
EXP0001506,DEP015,2024-06-04,Scholarship,Bùi Hoàng Công ty TNHH,Dưới có trong vài thì để bên điều đang.,163870000,Approved,Cash
EXP0001507,DEP010,2024-02-13,Scholarship,Lê và Bùi Công ty Trách nhiệm hữu hạn,Gần từng như có cũng.,224642000,Pending,Corporate Card
EXP0001508,DEP011,2025-08-07,Scholarship,Đặng Doanh nghiệp tư nhân,Hơn từ theo của của như.,141078000,Rejected,Corporate Card
EXP0001509,DEP002,2022-06-05,Marketing,Phạm Công ty TNHH,Mỗi các điều như chỉ từ.,6136000,Approved,Bank Transfer
EXP0001510,DEP006,2024-08-05,Equipment,Trần và đối tác Công ty Hợp danh,Sau giống để nhưng này.,274645000,Approved,Bank Transfer
EXP0001511,DEP007,2025-02-15,Maintenance,Nguyễn Trần Công ty Hợp danh,Thế thay như về hoặc cái.,125313000,Pending,Cash
EXP0001512,DEP007,2023-03-10,Salary,Nguyễn Vũ Công ty Cổ phần,Sẽ tự giống vậy vài.,988398000,Approved,Cash
EXP0001513,DEP015,2023-05-25,Maintenance,Vũ và Phạm Tập Đoàn,Thế theo và và cho nơi.,109537000,Pending,Bank Transfer
EXP0001514,DEP001,2023-08-01,Marketing,Phạm Công ty Hợp danh,Nếu dưới như mà từ vì bên.,106947000,Pending,Cash
EXP0001515,DEP012,2025-05-02,Marketing,Đặng Tập Đoàn,Là hơn như bên cũng làm.,114381000,Pending,Bank Transfer
EXP0001516,DEP014,2022-05-17,Marketing,Lê Công ty Cổ phần,Của để của các bạn nếu.,102952000,Pending,Bank Transfer
EXP0001517,DEP002,2022-09-01,Scholarship,Mai Lê Công ty Trách nhiệm hữu hạn,Nhưng lớn này về mỗi tôi hoặc.,263010000,Rejected,Bank Transfer
EXP0001518,DEP010,2026-06-20,Utilities,Hoàng và Trần Tập Đoàn,Có tại chưa tại.,94507000,Approved,Corporate Card
EXP0001519,DEP016,2022-07-09,Equipment,Lê và Trần Doanh nghiệp tư nhân,Từ nhưng của như của.,22237000,Pending,Corporate Card
EXP0001520,DEP009,2023-11-14,Salary,Dương Doanh nghiệp tư nhân,Khi theo trong mà đi để.,769087000,Rejected,Corporate Card
EXP0001521,DEP002,2022-07-05,Research,Phạm và Phạm Công ty Hợp danh,Nào dưới tại với.,267570000,Pending,Corporate Card
EXP0001522,DEP018,2023-11-08,Research,Vũ Dương Công ty Cổ phần,Tại từ bạn tại chỉ bạn đi.,111858000,Rejected,Cash
EXP0001523,DEP006,2026-05-15,Salary,Mai và đối tác Công ty TNHH MTV,Làm cách mỗi làm từ của nếu.,507302000,Approved,Corporate Card
EXP0001524,DEP004,2023-10-25,Maintenance,Vũ Phạm Doanh nghiệp tư nhân,Của nào nếu đã chỉ có tại.,24461000,Pending,Bank Transfer
EXP0001525,DEP011,2024-12-27,Utilities,  Nguyễn Công ty Hợp danh   ,Đúng của tự này.,92790000,Rejected,Cash
EXP0001526,DEP013,2023-09-18,Marketing,Vũ và đối tác Công ty Cổ phần,Nơi đến tự nơi.,161412000,Rejected,Corporate Card
EXP0001527,DEP016,2025-11-02,Equipment,Dương Lê Công ty TNHH,Như đến có một nhưng.,141574000,Rejected,Corporate Card
EXP0001528,DEP009,2023-08-01,Maintenance,Phạm và đối tác Công ty Cổ phần,Trong nơi chưa tại một là từ.,116009000,Rejected,Corporate Card
EXP0001529,DEP017,2023-04-07,Marketing,Lê và Hoàng Công ty TNHH,Với thay theo trong như thì hơn vậy.,75175000,Approved,Bank Transfer
EXP0001530,DEP019,30/10/2025,Utilities,Nguyễn Tập Đoàn,Sẽ như chỉ như không từng mà.,69604000,Rejected,Bank Transfer
EXP0001531,DEP019,2026-06-30,Scholarship,Vũ và đối tác Tập Đoàn,Giống tại của đang đã như nơi.,103954000,Rejected,Cash
EXP0001532,DEP007,2025-08-11,Maintenance,Đặng Vũ Tập Đoàn,Nếu trong người từng được.,134142000,Rejected,Cash
EXP0001533,DEP012,2023-05-16,Equipment,Vũ Vũ Công ty Trách nhiệm hữu hạn,Gần theo với nếu bên bên như.,30322000,Rejected,Bank Transfer
EXP0001534,DEP011,2026-03-15,Scholarship,Đặng và Vũ Công ty TNHH MTV,Giống các chưa bên như giống này dưới nhiều.,112134000,Pending,Corporate Card
EXP0001535,DEP020,05/06/2023,Scholarship,Dương Công ty Trách nhiệm hữu hạn,Vẫn giống vậy nơi làm rất đã.,242415000,Approved,Cash
EXP0001536,DEP007,2023-09-08,Office Supplies,Dương Công ty Trách nhiệm hữu hạn,Bạn để từng như gần.,14943000,Pending,Cash
EXP0001537,DEP015,2025-04-19,Utilities,Vũ và đối tác Công ty TNHH MTV,Thay này có từ người tại và của một.,11836000,Approved,Corporate Card
EXP0001538,DEP012,2023-05-18,Utilities,Lê và Đặng Công ty Cổ phần,Vậy này cũng như là là với theo.,95166000,Pending,Bank Transfer
EXP0001539,DEP013,2022-03-26,Marketing,Trần Tập Đoàn,Nhưng bạn lớn vậy đúng đến mỗi.,87024000,Rejected,Bank Transfer
EXP0001540,DEP011,2026-05-30,Maintenance,Đặng Dương Tập Đoàn,Với và người tôi hoặc gần là sau.,12225000,Rejected,Corporate Card
EXP0001541,DEP018,2023-05-19,Salary,Hoàng Hoàng Công ty TNHH,Như đang từ hơn người tự.,666410000,Approved,Corporate Card
EXP0001542,DEP002,2025-06-26,Research,Nguyễn và đối tác Công ty TNHH MTV,Nào hơn và của từ lớn nếu điều.,431577000,Rejected,Cash
EXP0001543,DEP004,2024-06-13,Maintenance,Vũ và Hoàng Công ty Hợp danh,Đã nếu về nơi có.,110929000,Rejected,Cash
EXP0001544,DEP006,2024-09-20,Office Supplies,Hoàng Hoàng Tập Đoàn,Hơn sau đi giống từng trong nào.,3455000,Pending,Cash
EXP0001545,DEP001,2024-03-20,Maintenance,Mai Công ty Cổ phần,Của người tôi để.,42674000,Pending,Corporate Card
EXP0001546,DEP016,2026-04-21,Maintenance,Trần Mai Công ty TNHH MTV,Tại làm của các nào gần thì nhiều lớn.,86760000,Rejected,Bank Transfer
EXP0001547,DEP003,2022-06-12,Scholarship,Nguyễn Công ty Hợp danh,Điều nào có giống thay điều của.,147789000,Pending,Cash
EXP0001548,DEP015,2025-04-20,Equipment,Phạm và Lê Công ty Hợp danh,Sẽ để sẽ vẫn không.,64380000,Approved,Corporate Card
EXP0001549,DEP006,2024-08-13,Equipment,Đặng Tập Đoàn,Hơn thế như trong với cũng để mà.,184542000,Approved,Cash
EXP0001550,DEP003,2023-12-29,Equipment,Nguyễn và đối tác Công ty Cổ phần,Thì không theo không hơn của vì rất tại.,364496000,Pending,Bank Transfer
EXP0001551,DEP004,2023-06-21,Utilities,Đặng và Mai Công ty TNHH,Trong đó đó người cái để vậy khi.,76229000,Rejected,Corporate Card
EXP0001552,DEP012,2025-10-12,Research,Đặng Công ty TNHH,Vẫn như nào đúng với đúng.,164867000,Pending,Cash
EXP0001553,DEP011,2022-07-20,Maintenance,Hoàng và Bùi Công ty Cổ phần,Là có sẽ của tại như có.,98967000,Rejected,Corporate Card
EXP0001554,DEP001,2022-10-22,Marketing,Nguyễn Mai Công ty Hợp danh,Mỗi để thế và khi nhiều lớn với.,154954000,Approved,Cash
EXP0001555,DEP006,2025-03-30,Marketing,Nguyễn Lê Tập Đoàn,Vài như đến sẽ trong tự của.,68024000,Pending,Bank Transfer
EXP0001556,DEP008,2023-10-27,Utilities,Đặng và Bùi Công ty TNHH,Từ của từ dưới đó.,59495000,Pending,Cash
EXP0001557,DEP011,2026-05-07,Utilities,Mai và đối tác Công ty Trách nhiệm hữu hạn,Khiến không được vẫn nhưng cũng tôi để.,96567000,Rejected,Cash
EXP0001558,DEP016,2026-07-25,Salary,Dương và Vũ Công ty Hợp danh,Đi nơi như từ.,211959000,Pending,Cash
EXP0001559,DEP016,2026-03-11,Salary,Dương và đối tác Doanh nghiệp tư nhân,Theo mà để cách đi tại làm đúng.,228019000,Approved,Corporate Card
EXP0001560,DEP008,2024-07-20,Scholarship,Lê và đối tác Công ty Trách nhiệm hữu hạn,Đi vì cho cũng và.,193008000,Pending,Corporate Card
EXP0001561,DEP015,2025-12-29,Utilities,Dương và đối tác Công ty Hợp danh,Làm được với của làm số sau đi trong.,58734000,Rejected,Bank Transfer
EXP0001562,DEP013,2024-09-15,Equipment,Đặng Công ty TNHH MTV,Làm từng dưới để như tại để số của.,200234000,Rejected,Corporate Card
EXP0001563,DEP004,2022-06-24,Scholarship,Dương và Mai Công ty TNHH MTV,Đúng làm mà điều.,46886000,Approved,Corporate Card
EXP0001564,DEP005,2024-07-05,Scholarship,Trần và Trần Công ty Cổ phần,Được đến dưới từ nhưng lớn.,267679000,Rejected,Cash
EXP0001565,DEP007,2022-07-05,Office Supplies,Lê Công ty TNHH,Khiến với chưa có đến khi khi.,28432000,Approved,Cash
EXP0001566,DEP009,2022-03-05,Salary,Dương và Trần Công ty TNHH MTV,Như như mà dưới sau chưa và thì trong.,698031000,Approved,Corporate Card
EXP0001567,DEP003,2022-03-14,Office Supplies,Dương và Đặng Công ty TNHH MTV,Về sau trong thế.,20526000,Rejected,Cash
EXP0001568,DEP011,2024-08-11,Office Supplies,Dương và Vũ Doanh nghiệp tư nhân,Vì lớn cũng được nhiều cái khi vẫn cũng.,10892000,Pending,Cash
EXP0001569,DEP020,2025-12-15,Office Supplies,Vũ và Phạm Tập Đoàn,Tôi cái thế vẫn với.,28630000,Rejected,Bank Transfer
EXP0001570,DEP018,2024-06-08,Marketing,Trần và Nguyễn Công ty TNHH MTV,Và sẽ này cũng theo.,51667000,Approved,Cash
EXP0001571,DEP012,2024-03-15,Utilities,ĐẶNG CÔNG TY CỔ PHẦN,Có cái mà từng nhưng của.,60448000,Rejected,Corporate Card
EXP0001572,DEP006,2024-09-25,Salary,Trần Công ty Hợp danh,Từng có có theo từng nhưng.,900069000,Rejected,Cash
EXP0001573,DEP006,2023-10-01,Utilities,  Trần và đối tác Công ty Trách nhiệm hữu hạn   ,Nhiều theo này vẫn như đến vì.,84200000,Pending,Cash
EXP0001574,DEP001,2023-05-09,Marketing,Bùi Tập Đoàn,Nơi và đúng đến người trong.,198590000,Rejected,Bank Transfer
EXP0001575,DEP012,2022-03-24,Equipment,Mai và Phạm Doanh nghiệp tư nhân,Vậy số thì từ.,254247000,Rejected,Bank Transfer
EXP0001576,DEP010,2024-10-24,Salary,Trần Nguyễn Công ty TNHH MTV,Cách đến vậy với.,288569000,Pending,Cash
EXP0001577,DEP007,07/01/2023,Utilities,Lê và đối tác Công ty TNHH,Thay đó vẫn bên giữa.,17423000,Rejected,Cash
EXP0001578,DEP008,2025-04-06,Salary,Nguyễn Bùi Tập Đoàn,Cách thế về đến khi của một đúng.,673667000,Approved,Bank Transfer
EXP0001579,DEP016,2026-07-23,Salary,Trần Công ty Hợp danh,Chưa của và để với với.,602052000,Approved,Corporate Card
EXP0001580,DEP014,2026-05-21,Research,Phạm Mai Doanh nghiệp tư nhân,Tự vài chỉ để trong thế này.,424064000,Pending,Corporate Card
EXP0001581,DEP012,2024-03-20,Salary,DƯƠNG VÀ HOÀNG CÔNG TY TNHH MTV,Như từ đã vẫn như để người.,573843000,Pending,Cash
EXP0001582,DEP007,2022-02-10,Office Supplies,Bùi Công ty Hợp danh,Đi số thay đi.,2512000,Approved,Cash
EXP0001583,DEP009,2025-12-14,Utilities,Mai và Nguyễn Công ty Cổ phần,Cái đi từng mỗi được của cũng nhưng và.,39923000,Rejected,Cash
EXP0001584,DEP009,16/05/2024,Research,Lê và đối tác Công ty Hợp danh,Trong tôi với rất của của.,431517000,Approved,Cash
EXP0001585,DEP016,2024-05-02,Salary,Phạm Nguyễn Doanh nghiệp tư nhân,Sẽ để trong người như vậy trong thế.,596793000,Approved,Bank Transfer
EXP0001586,DEP004,2024-07-18,Office Supplies,Lê Hoàng Công ty Cổ phần,Như giống thay đã đến.,23665000,Pending,Cash
EXP0001587,DEP013,2024-06-21,Equipment,Đặng và đối tác Công ty Trách nhiệm hữu hạn,Mỗi bạn với các rất từ có gần.,126424000,Approved,Corporate Card
EXP0001588,DEP019,2025-09-01,Equipment,Hoàng Công ty Cổ phần,Của đó chưa mà thế làm nếu.,31975000,Pending,Cash
EXP0001589,DEP012,2023-05-20,Utilities,Mai và Vũ Công ty TNHH MTV,Điều khiến là làm cũng người cho mà.,19275000,Approved,Bank Transfer
EXP0001590,DEP008,2026-02-03,Research,Bùi Tập Đoàn,Chỉ theo gần bạn.,211111000,Rejected,Bank Transfer
EXP0001591,DEP002,2025-07-04,Research,Trần Doanh nghiệp tư nhân,Là của đi giữa nhiều chỉ.,272027000,Pending,Cash
EXP0001592,DEP013,2024-01-24,Office Supplies,Dương và Bùi Tập Đoàn,Các tại của cũng để trong sau nhưng từng.,12725000,Rejected,Cash
EXP0001593,DEP016,2026-01-21,Equipment,Đặng Vũ Tập Đoàn,Số vì về đúng cái vậy.,207773000,Rejected,Cash
EXP0001594,DEP011,2022-03-16,Scholarship,Dương Phạm Tập Đoàn,Gần giữa không đi lớn tôi vài.,190959000,Rejected,Bank Transfer
EXP0001595,DEP011,2023-05-27,Marketing,Nguyễn và Hoàng Công ty TNHH MTV,Tự như bên cũng mỗi người khiến.,114232000,Approved,Corporate Card
EXP0001596,DEP007,2025-05-23,Scholarship,Vũ Công ty Hợp danh,Để đến chưa trong đó giống trong tại.,178884000,Rejected,Cash
EXP0001597,DEP012,2025-07-07,Maintenance,Trần Nguyễn Doanh nghiệp tư nhân,Vì với hoặc cho.,65775000,Pending,Cash
EXP0001598,DEP004,2025-02-16,Office Supplies,Đặng Hoàng Doanh nghiệp tư nhân,Theo số nhiều không từng người có.,22479000,Pending,Cash
EXP0001599,DEP015,2024-06-05,Equipment,Phạm và Phạm Công ty TNHH,Bên không được vậy của.,256809000,Pending,Bank Transfer
EXP0001600,DEP008,2025-11-12,Equipment,Nguyễn Doanh nghiệp tư nhân,Như nơi gần sẽ cũng nếu được không.,61642000,Approved,Corporate Card
EXP0001601,DEP016,2023-08-24,Utilities,Trần và Hoàng Công ty TNHH MTV,Cái người vì trong đã để hơn.,17149000,Rejected,Bank Transfer
EXP0001602,DEP017,2026-02-09,Research,Nguyễn Hoàng Công ty Trách nhiệm hữu hạn,Vài của đi cái như được vậy khiến.,449651000,Approved,Corporate Card
EXP0001603,DEP012,02/02/2023,Salary,Phạm Mai Công ty Cổ phần,Nơi để được để đã người.,937991000,Rejected,Corporate Card
EXP0001604,DEP020,2022-02-01,Scholarship,Mai và Hoàng Công ty Trách nhiệm hữu hạn,Như bạn hoặc tự tại cũng của một.,128884000,Pending,Corporate Card
EXP0001605,DEP001,2022-03-08,Marketing,Nguyễn Bùi Doanh nghiệp tư nhân,Làm là hoặc của từ.,102919000,Pending,Cash
EXP0001606,DEP013,2023-01-09,Office Supplies,LÊ VÀ TRẦN DOANH NGHIỆP TƯ NHÂN,Tự bên là thì hoặc từ.,22518000,Rejected,Bank Transfer
EXP0001607,DEP011,2025-08-01,Marketing,Nguyễn và Vũ Doanh nghiệp tư nhân,Tại dưới vì đúng của chưa.,93353000,Approved,Cash
EXP0001608,DEP005,2026-06-12,Salary,Mai Tập Đoàn,Giữa dưới đến hơn.,672682000,Pending,Cash
EXP0001609,DEP019,2023-03-05,Office Supplies,Vũ Công ty Hợp danh,Để giống được hơn nào đang nhiều.,14548000,Rejected,Bank Transfer
EXP0001610,DEP018,2023-12-19,Equipment,Phạm và đối tác Tập Đoàn,Chỉ sẽ như dưới vẫn không không.,203216000,Rejected,Cash
EXP0001611,DEP010,2022-03-08,Marketing,Lê và Hoàng Công ty TNHH MTV,Điều bên đến bạn.,95682000,Rejected,Cash
EXP0001612,DEP005,2023-05-22,Salary,Đặng và Bùi Công ty Trách nhiệm hữu hạn,Hơn cái có thay mà làm có đi cái.,888793000,Rejected,Bank Transfer
EXP0001613,DEP008,2026-07-30,Research,Bùi Tập Đoàn,Là như rất khi.,345622000,Rejected,Cash
EXP0001614,DEP017,2024-07-25,Scholarship,Vũ và đối tác Công ty Cổ phần,Rất khi vẫn mà được chưa giống cho.,106483000,Rejected,Corporate Card
EXP0001615,DEP015,2025-12-06,Salary,Nguyễn Nguyễn Công ty Trách nhiệm hữu hạn,Hơn chỉ giữa cái từ số.,419716000,Pending,Cash
EXP0001616,DEP012,2024-03-11,Equipment,Mai Dương Doanh nghiệp tư nhân,Có đó sẽ đến khi.,243070000,Approved,Corporate Card
EXP0001617,DEP001,2022-03-17,Utilities,Đặng Bùi Công ty TNHH,Và cái bên thì có.,37540000,Pending,Corporate Card
EXP0001618,DEP018,2024-04-29,Salary,Nguyễn Công ty TNHH,Của sẽ sẽ cũng có một.,725543000,Rejected,Bank Transfer
EXP0001619,DEP019,2023-11-15,Office Supplies,Nguyễn và đối tác Công ty Trách nhiệm hữu hạn,Đó nhiều sau của nào hoặc.,3028000,Pending,Bank Transfer
EXP0001620,DEP001,2022-12-12,Research,Vũ và Bùi Công ty TNHH,Một chỉ nào cho tại vài cũng.,182872000,Approved,Cash
EXP0001621,DEP017,2024-06-08,Utilities,Vũ và đối tác Công ty TNHH,Hơn cũng làm không.,72815000,Pending,Cash
EXP0001622,DEP019,2023-06-04,Research,Bùi và đối tác Công ty TNHH,Có người số tôi cho hoặc.,183249000,Rejected,Bank Transfer
EXP0001623,DEP009,2023-07-07,Scholarship,Lê và Hoàng Công ty Trách nhiệm hữu hạn,Được nào như chưa.,247773000,Rejected,Corporate Card
EXP0001624,DEP012,2022-06-17,Marketing,Nguyễn và đối tác Công ty Cổ phần,Lớn tại nhưng vẫn theo.,62195000,Rejected,Cash
EXP0001625,DEP003,2026-01-31,Office Supplies,Mai và đối tác Công ty Trách nhiệm hữu hạn,Đang trong được tại.,24511000,Pending,Cash
EXP0001626,DEP010,2024-12-21,Equipment,Trần Đặng Công ty TNHH,Mà hơn vài cho.,302118000,Approved,Cash
EXP0001627,DEP006,2024-07-27,Marketing,Hoàng Công ty Trách nhiệm hữu hạn,Cũng dưới đang trong nhiều người như trong.,83022000,Approved,Corporate Card
EXP0001628,DEP006,2024-04-15,Maintenance,Dương và đối tác Công ty Cổ phần,Đến giống chưa hoặc nơi từ với thế.,17330000,Rejected,Bank Transfer
EXP0001629,DEP012,2022-02-11,Maintenance,Bùi và Đặng Công ty TNHH MTV,Nơi như nhưng điều đến.,75309000,Pending,Cash
EXP0001630,DEP009,2023-09-24,Office Supplies,Vũ và Bùi Tập Đoàn,Làm giống nơi như hơn từ tại.,16119000,Approved,Bank Transfer
EXP0001631,DEP010,2023-08-05,Research,Phạm và Hoàng Tập Đoàn,Mỗi đến cũng như lớn tại trong.,383810000,Pending,Bank Transfer
EXP0001632,DEP009,17/09/2025,Marketing,Bùi Bùi Công ty Hợp danh,Chỉ đúng số gần.,46584000,Rejected,Corporate Card
EXP0001633,DEP001,2024-05-04,Research,Trần Lê Công ty Cổ phần,Mà cũng đúng số các bạn để hơn.,281871000,Approved,Cash
EXP0001634,DEP020,2022-02-17,Salary,Lê và Mai Tập Đoàn,Mà như mà hơn trong chưa theo.,221513000,Approved,Cash
EXP0001635,DEP013,2025-01-16,Research,Nguyễn và Vũ Công ty Cổ phần,Cho với khiến không vẫn tại khi.,51763000,Pending,Bank Transfer
EXP0001636,DEP003,2023-01-18,Maintenance,Phạm Dương Công ty TNHH MTV,Được hơn một để có trong.,65001000,Pending,Cash
EXP0001637,DEP016,2022-04-02,Marketing,Mai Dương Công ty Trách nhiệm hữu hạn,Như của nếu của có có.,183570000,Rejected,Cash
EXP0001638,DEP006,2023-03-19,Utilities,Vũ Bùi Công ty TNHH MTV,Thì sẽ như mà mỗi.,92821000,Rejected,Corporate Card
EXP0001639,DEP015,2022-11-17,Salary,Nguyễn và Hoàng Công ty TNHH,Đi giữa và từng.,522497000,Rejected,Cash
EXP0001640,DEP001,2023-07-21,Marketing,Dương và Nguyễn Công ty Hợp danh,Thì từ của nhưng có số có.,168598000,Rejected,Corporate Card
EXP0001641,DEP011,2024-05-20,Research,Vũ Doanh nghiệp tư nhân,Hoặc làm khiến khiến mà một người.,217555000,Rejected,Bank Transfer
EXP0001642,DEP017,2023-03-25,Research,Đặng và đối tác Công ty TNHH MTV,Bên điều làm của như.,309925000,Rejected,Bank Transfer
EXP0001643,DEP001,2024-05-15,Maintenance,Lê và Trần Doanh nghiệp tư nhân,Cách hơn nhiều tự.,87718000,Rejected,Cash
EXP0001644,DEP010,2026-06-21,Equipment,Dương và Nguyễn Doanh nghiệp tư nhân,Dưới làm có lớn của gần tự giữa.,47463000,Rejected,Bank Transfer
EXP0001645,DEP014,2022-06-08,Salary,Mai và đối tác Công ty Trách nhiệm hữu hạn,Làm tại từ về.,264669000,Rejected,Bank Transfer
EXP0001646,DEP002,2024-12-30,Salary,Vũ Công ty Trách nhiệm hữu hạn,Lớn nhiều được cũng tại thế.,222389000,Rejected,Cash
EXP0001647,DEP012,2024-07-02,Maintenance,Đặng Vũ Tập Đoàn,Bên có cũng dưới trong như nơi.,82047000,Approved,Corporate Card
EXP0001648,DEP012,2025-04-21,Maintenance,Đặng và Vũ Công ty Hợp danh,Và đến trong khi theo làm số tại.,25752000,Pending,Bank Transfer
EXP0001649,DEP003,2026-07-30,Equipment,Trần và đối tác Công ty TNHH,Trong dưới rất theo mỗi nào được các và.,22948000,Rejected,Cash
EXP0001650,DEP002,2023-06-30,Maintenance,Vũ Công ty Trách nhiệm hữu hạn,Hoặc hoặc để nhưng.,34765000,Pending,Bank Transfer
EXP0001651,DEP019,2026-01-20,Utilities,Hoàng và Lê Tập Đoàn,Là để và vậy có số người.,36512000,Approved,Cash
EXP0001652,DEP011,2024-05-19,Utilities,Lê và Hoàng Doanh nghiệp tư nhân,Đến bạn để như.,49342000,Pending,Cash
EXP0001653,DEP010,2023-04-26,Utilities,Đặng Vũ Tập Đoàn,Đang đến cách nhưng không.,97450000,Approved,Corporate Card
EXP0001654,DEP011,2024-10-29,Equipment,Lê và Dương Công ty Hợp danh,Chỉ số có cái người với vậy này.,162192000,Rejected,Bank Transfer
EXP0001655,DEP015,2025-08-12,Salary,Dương Vũ Doanh nghiệp tư nhân,Này cách đúng sẽ như.,986113000,Approved,Corporate Card
EXP0001656,DEP011,2025-11-11,Scholarship,Trần và Vũ Công ty Cổ phần,Mỗi nhiều trong từ.,238639000,Rejected,Corporate Card
EXP0001657,DEP016,2024-03-12,Office Supplies,Nguyễn Nguyễn Tập Đoàn,Bên rất làm gần từng như đi để vậy.,6354000,Rejected,Cash
EXP0001658,DEP015,2024-07-23,Equipment,Phạm Bùi Công ty Trách nhiệm hữu hạn,Thế nào tôi thay làm của gần.,284814000,Approved,Bank Transfer
EXP0001659,DEP020,2024-02-08,Maintenance,Dương Nguyễn Công ty TNHH,Vài sẽ để có.,146636000,Pending,Bank Transfer
EXP0001660,DEP009,2024-12-05,Scholarship,Phạm và đối tác Công ty Cổ phần,Là có số bạn cũng.,209611000,Approved,Corporate Card
EXP0001661,DEP006,2022-11-03,Salary,Trần Nguyễn Công ty TNHH,Có đi hơn khi.,993733000,Rejected,Cash
EXP0001662,DEP010,2023-08-22,Salary,Phạm Lê Công ty Trách nhiệm hữu hạn,Từ đang không gần của vì theo.,842522000,Approved,Corporate Card
EXP0001663,DEP008,2024-02-10,Salary,Dương và Mai Công ty TNHH MTV,Vẫn không của cho để trong hơn.,775428000,Approved,Cash
EXP0001664,DEP001,2024-06-20,Maintenance,Hoàng và Trần Tập Đoàn,Trong tự để nào để chỉ một tại để.,21173000,Approved,Cash
EXP0001665,DEP012,2025-05-01,Maintenance,Bùi và đối tác Công ty TNHH,Trong người giống đến khiến trong số.,48917000,Approved,Corporate Card
EXP0001666,DEP007,2026-02-08,Equipment,Phạm và đối tác Công ty TNHH MTV,Của bên vài cách là khiến đó thay.,279737000,Approved,Cash
EXP0001667,DEP004,2024-09-13,Utilities,Nguyễn Công ty TNHH MTV,Giữa tôi nhưng bên với cho rất.,28115000,Pending,Corporate Card
