Table_Name,Record_ID,Error_Type,Column_Name,Original_Value,Corrupted_Value,Description
fact_expenses,EXP0000553,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Mai và đối tác Công ty TNHH,mai và đối tác công ty tnhh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0001525,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Nguyễn Công ty Hợp danh,  Nguyễn Công ty Hợp danh   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000336,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Nguyễn và Dương Doanh nghiệp tư nhân,NGUYỄN VÀ DƯƠNG DOANH NGHIỆP TƯ NHÂN,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0000391,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Mai và Bùi Công ty Hợp danh,  Mai và Bùi Công ty Hợp danh   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000570,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Đặng và Đặng Doanh nghiệp tư nhân,  Đặng và Đặng Doanh nghiệp tư nhân   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0001364,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Phạm Công ty TNHH,phạm công ty tnhh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000783,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Bùi và Nguyễn Công ty Cổ phần,bùi và nguyễn công ty cổ phần,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0001713,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Phạm và đối tác Công ty TNHH,phạm và đối tác công ty tnhh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000109,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Phạm và Nguyễn Công ty TNHH MTV,  Phạm và Nguyễn Công ty TNHH MTV   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000696,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Phạm và đối tác Doanh nghiệp tư nhân,PHẠM VÀ ĐỐI TÁC DOANH NGHIỆP TƯ NHÂN,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001277,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Dương Nguyễn Công ty Trách nhiệm hữu hạn,dương nguyễn công ty trách nhiệm hữu hạn,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000231,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Lê Mai Doanh nghiệp tư nhân,lê mai doanh nghiệp tư nhân,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000181,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Lê Dương Công ty Hợp danh,lê dương công ty hợp danh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000419,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Nguyễn Tập Đoàn,nguyễn tập đoàn,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000651,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Lê và Bùi Doanh nghiệp tư nhân,lê và bùi doanh nghiệp tư nhân,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0001802,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Đặng và Lê Công ty Trách nhiệm hữu hạn,đặng và lê công ty trách nhiệm hữu hạn,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000286,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Bùi và Dương Công ty Cổ phần,  Bùi và Dương Công ty Cổ phần   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0001571,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Đặng Công ty Cổ phần,ĐẶNG CÔNG TY CỔ PHẦN,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000417,MIXED_DATE_FORMAT,Date_Of_Birth,1999-07-09,09/07/1999,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000459,MIXED_DATE_FORMAT,Date_Of_Birth,2002-10-15,15/10/2002,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000513,MIXED_DATE_FORMAT,Date_Of_Birth,2003-08-28,28/08/2003,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001048,MIXED_DATE_FORMAT,Date_Of_Birth,2002-11-27,27/11/2002,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001135,MIXED_DATE_FORMAT,Date_Of_Birth,2005-11-21,21/11/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000320,MIXED_DATE_FORMAT,Date_Of_Birth,1999-05-26,26/05/1999,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000186,MIXED_DATE_FORMAT,Date_Of_Birth,2007-01-23,23/01/2007,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001368,MIXED_DATE_FORMAT,Date_Of_Birth,2005-01-11,11/01/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001385,MIXED_DATE_FORMAT,Date_Of_Birth,2000-04-21,21/04/2000,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000895,MIXED_DATE_FORMAT,Date_Of_Birth,2006-08-30,30/08/2006,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000200,MIXED_DATE_FORMAT,Date_Of_Birth,1999-08-07,07/08/1999,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000338,MIXED_DATE_FORMAT,Date_Of_Birth,1999-07-11,11/07/1999,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001073,MIXED_DATE_FORMAT,Date_Of_Birth,2003-01-30,30/01/2003,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001387,MIXED_DATE_FORMAT,Date_Of_Birth,2005-06-05,05/06/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000613,MIXED_DATE_FORMAT,Date_Of_Birth,2000-11-19,19/11/2000,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001126,MIXED_DATE_FORMAT,Date_Of_Birth,2003-06-11,11/06/2003,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001021,MIXED_DATE_FORMAT,Date_Of_Birth,1998-08-17,17/08/1998,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000902,MIXED_DATE_FORMAT,Date_Of_Birth,2003-01-25,25/01/2003,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000293,MIXED_DATE_FORMAT,Date_Of_Birth,2004-12-27,27/12/2004,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001339,MIXED_DATE_FORMAT,Date_Of_Birth,2002-09-04,04/09/2002,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001140,MIXED_DATE_FORMAT,Date_Of_Birth,2007-08-11,11/08/2007,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000110,MIXED_DATE_FORMAT,Date_Of_Birth,2005-02-25,25/02/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000098,MIXED_DATE_FORMAT,Date_Of_Birth,2004-09-02,02/09/2004,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000834,MIXED_DATE_FORMAT,Date_Of_Birth,2005-12-01,01/12/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000695,MIXED_DATE_FORMAT,Date_Of_Birth,2005-12-14,14/12/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000262,MIXED_DATE_FORMAT,Date_Of_Birth,1999-07-24,24/07/1999,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000844,MIXED_DATE_FORMAT,Date_Of_Birth,2003-01-14,14/01/2003,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001428,MIXED_DATE_FORMAT,Date_Of_Birth,2005-04-02,02/04/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001490,MIXED_DATE_FORMAT,Date_Of_Birth,2003-03-10,10/03/2003,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000223,MIXED_DATE_FORMAT,Date_Of_Birth,2007-10-16,16/10/2007,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000415,MIXED_DATE_FORMAT,Date_Of_Birth,1998-12-12,12/12/1998,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000062,MIXED_DATE_FORMAT,Date_Of_Birth,2006-09-24,24/09/2006,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000139,MIXED_DATE_FORMAT,Date_Of_Birth,2005-06-17,17/06/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001118,MIXED_DATE_FORMAT,Date_Of_Birth,2001-07-08,08/07/2001,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000473,MIXED_DATE_FORMAT,Date_Of_Birth,2005-05-08,08/05/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001078,MIXED_DATE_FORMAT,Date_Of_Birth,2006-12-11,11/12/2006,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000442,MIXED_DATE_FORMAT,Date_Of_Birth,1998-11-11,11/11/1998,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000579,MIXED_DATE_FORMAT,Date_Of_Birth,2005-12-03,03/12/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001388,MIXED_DATE_FORMAT,Date_Of_Birth,1998-01-21,21/01/1998,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000001,MIXED_DATE_FORMAT,Date_Of_Birth,2004-06-01,01/06/2004,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000777,MIXED_DATE_FORMAT,Date_Of_Birth,1998-04-06,06/04/1998,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001007,MIXED_DATE_FORMAT,Date_Of_Birth,2000-05-16,16/05/2000,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000156,MIXED_DATE_FORMAT,Date_Of_Birth,1998-08-11,11/08/1998,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000642,MIXED_DATE_FORMAT,Date_Of_Birth,2005-11-17,17/11/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000835,MIXED_DATE_FORMAT,Date_Of_Birth,2001-04-05,05/04/2001,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000794,MIXED_DATE_FORMAT,Date_Of_Birth,2005-06-02,02/06/2005,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000959,MIXED_DATE_FORMAT,Date_Of_Birth,2004-04-12,12/04/2004,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000733,MIXED_DATE_FORMAT,Date_Of_Birth,2006-08-10,10/08/2006,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000493,MIXED_DATE_FORMAT,Date_Of_Birth,2002-04-18,18/04/2002,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000956,MIXED_DATE_FORMAT,Date_Of_Birth,2002-01-25,25/01/2002,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001395,MIXED_DATE_FORMAT,Date_Of_Birth,2004-10-12,12/10/2004,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000281,MIXED_DATE_FORMAT,Date_Of_Birth,2001-01-20,20/01/2001,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000039,MIXED_DATE_FORMAT,Enrollment_Date,2020-10-24,24/10/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001045,MIXED_DATE_FORMAT,Enrollment_Date,2023-02-07,07/02/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001076,MIXED_DATE_FORMAT,Enrollment_Date,2019-12-15,15/12/2019,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001122,MIXED_DATE_FORMAT,Enrollment_Date,2025-05-18,18/05/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001373,MIXED_DATE_FORMAT,Enrollment_Date,2020-08-15,15/08/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000131,MIXED_DATE_FORMAT,Enrollment_Date,2020-01-20,20/01/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000316,MIXED_DATE_FORMAT,Enrollment_Date,2024-03-25,25/03/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001292,MIXED_DATE_FORMAT,Enrollment_Date,2024-11-03,03/11/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000335,MIXED_DATE_FORMAT,Enrollment_Date,2020-06-21,21/06/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001454,MIXED_DATE_FORMAT,Enrollment_Date,2023-05-14,14/05/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000982,MIXED_DATE_FORMAT,Enrollment_Date,2023-07-20,20/07/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001445,MIXED_DATE_FORMAT,Enrollment_Date,2022-09-10,10/09/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001272,MIXED_DATE_FORMAT,Enrollment_Date,2022-01-23,23/01/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000304,MIXED_DATE_FORMAT,Enrollment_Date,2025-01-31,31/01/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000806,MIXED_DATE_FORMAT,Enrollment_Date,2023-06-05,05/06/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000732,MIXED_DATE_FORMAT,Enrollment_Date,2020-11-22,22/11/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001091,MIXED_DATE_FORMAT,Enrollment_Date,2021-11-17,17/11/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000492,MIXED_DATE_FORMAT,Enrollment_Date,2020-02-27,27/02/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001465,MIXED_DATE_FORMAT,Enrollment_Date,2021-11-20,20/11/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000564,MIXED_DATE_FORMAT,Enrollment_Date,2024-12-11,11/12/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000554,MIXED_DATE_FORMAT,Enrollment_Date,2020-04-08,08/04/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000185,MIXED_DATE_FORMAT,Enrollment_Date,2024-05-31,31/05/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000798,MIXED_DATE_FORMAT,Enrollment_Date,2019-09-07,07/09/2019,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001450,MIXED_DATE_FORMAT,Enrollment_Date,2025-02-13,13/02/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000643,MIXED_DATE_FORMAT,Enrollment_Date,2025-03-25,25/03/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000487,MIXED_DATE_FORMAT,Enrollment_Date,2023-02-19,19/02/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000465,MIXED_DATE_FORMAT,Enrollment_Date,2023-12-31,31/12/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000485,MIXED_DATE_FORMAT,Enrollment_Date,2021-09-05,05/09/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000835,MIXED_DATE_FORMAT,Enrollment_Date,2021-05-02,02/05/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000508,MIXED_DATE_FORMAT,Enrollment_Date,2025-03-16,16/03/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001141,MIXED_DATE_FORMAT,Enrollment_Date,2023-12-03,03/12/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001285,MIXED_DATE_FORMAT,Enrollment_Date,2025-05-02,02/05/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000017,MIXED_DATE_FORMAT,Enrollment_Date,2022-03-04,04/03/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001412,MIXED_DATE_FORMAT,Enrollment_Date,2022-08-10,10/08/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001260,MIXED_DATE_FORMAT,Enrollment_Date,2020-02-10,10/02/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001398,MIXED_DATE_FORMAT,Enrollment_Date,2021-12-22,22/12/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000538,MIXED_DATE_FORMAT,Enrollment_Date,2021-06-11,11/06/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000376,MIXED_DATE_FORMAT,Enrollment_Date,2020-03-03,03/03/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001146,MIXED_DATE_FORMAT,Enrollment_Date,2025-05-15,15/05/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001030,MIXED_DATE_FORMAT,Enrollment_Date,2024-02-26,26/02/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000269,MIXED_DATE_FORMAT,Enrollment_Date,2023-12-01,01/12/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000194,MIXED_DATE_FORMAT,Enrollment_Date,2023-09-18,18/09/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000035,MIXED_DATE_FORMAT,Enrollment_Date,2025-03-25,25/03/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000754,MIXED_DATE_FORMAT,Enrollment_Date,2021-11-27,27/11/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001484,MIXED_DATE_FORMAT,Enrollment_Date,2024-06-23,23/06/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000130,MIXED_DATE_FORMAT,Enrollment_Date,2024-08-19,19/08/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000437,MIXED_DATE_FORMAT,Enrollment_Date,2024-07-26,26/07/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001405,MIXED_DATE_FORMAT,Enrollment_Date,2022-12-18,18/12/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000515,MIXED_DATE_FORMAT,Enrollment_Date,2020-11-23,23/11/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001171,MIXED_DATE_FORMAT,Enrollment_Date,2025-06-25,25/06/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000159,MIXED_DATE_FORMAT,Enrollment_Date,2021-11-20,20/11/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000252,MIXED_DATE_FORMAT,Enrollment_Date,2020-06-24,24/06/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001019,MIXED_DATE_FORMAT,Dropout_Date,2023-07-07,07/07/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001383,MIXED_DATE_FORMAT,Dropout_Date,2025-09-15,15/09/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000308,MIXED_DATE_FORMAT,Dropout_Date,2021-08-14,14/08/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001276,MIXED_DATE_FORMAT,Dropout_Date,2021-03-29,29/03/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001262,MIXED_DATE_FORMAT,Dropout_Date,2023-02-08,08/02/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000977,MIXED_DATE_FORMAT,Dropout_Date,2023-04-15,15/04/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000483,MIXED_DATE_FORMAT,Dropout_Date,2023-01-23,23/01/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000129,MIXED_DATE_FORMAT,Dropout_Date,2020-10-28,28/10/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001012,MIXED_DATE_FORMAT,Dropout_Date,2022-07-12,12/07/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000572,MIXED_DATE_FORMAT,Dropout_Date,2022-06-28,28/06/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000288,MIXED_DATE_FORMAT,Dropout_Date,2021-03-11,11/03/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000093,MIXED_DATE_FORMAT,Dropout_Date,2025-12-08,08/12/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000440,MIXED_DATE_FORMAT,Dropout_Date,2024-09-29,29/09/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000784,MIXED_DATE_FORMAT,Dropout_Date,2025-08-26,26/08/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000540,MIXED_DATE_FORMAT,Dropout_Date,2025-06-15,15/06/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001148,MIXED_DATE_FORMAT,Dropout_Date,2024-12-12,12/12/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001064,MIXED_DATE_FORMAT,Dropout_Date,2024-10-18,18/10/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000925,MIXED_DATE_FORMAT,Dropout_Date,2021-12-02,02/12/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001177,MIXED_DATE_FORMAT,Dropout_Date,2027-01-30,30/01/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000671,MIXED_DATE_FORMAT,Dropout_Date,2025-01-13,13/01/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000502,MIXED_DATE_FORMAT,Dropout_Date,2021-01-12,12/01/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000037,MIXED_DATE_FORMAT,Dropout_Date,2024-01-16,16/01/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001370,MIXED_DATE_FORMAT,Dropout_Date,2022-09-22,22/09/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001377,MIXED_DATE_FORMAT,Dropout_Date,2025-04-26,26/04/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001451,MIXED_DATE_FORMAT,Dropout_Date,2022-01-18,18/01/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001041,MIXED_DATE_FORMAT,Dropout_Date,2025-01-19,19/01/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000825,MIXED_DATE_FORMAT,Dropout_Date,2024-02-20,20/02/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001275,MIXED_DATE_FORMAT,Dropout_Date,2021-03-03,03/03/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001248,MIXED_DATE_FORMAT,Dropout_Date,2026-07-16,16/07/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000355,MIXED_DATE_FORMAT,Dropout_Date,2024-08-19,19/08/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000869,MIXED_DATE_FORMAT,Dropout_Date,2025-11-21,21/11/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001242,MIXED_DATE_FORMAT,Dropout_Date,2023-01-23,23/01/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001195,MIXED_DATE_FORMAT,Dropout_Date,2024-12-22,22/12/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000667,MIXED_DATE_FORMAT,Dropout_Date,2021-12-29,29/12/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001364,MIXED_DATE_FORMAT,Dropout_Date,2025-07-06,06/07/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000772,MIXED_DATE_FORMAT,Dropout_Date,2027-10-31,31/10/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000656,MIXED_DATE_FORMAT,Dropout_Date,2023-03-07,07/03/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000574,MIXED_DATE_FORMAT,Dropout_Date,2022-10-21,21/10/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000919,MIXED_DATE_FORMAT,Dropout_Date,2022-12-18,18/12/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
